3.500760000000000000e+05,5.975930000000000000e+05,9.859060000000000000e+05,2.055594000000000000e+06,5.751360000000000000e+05,7.059620000000000000e+05,1.815219000000000000e+06,7.871200000000000000e+05,8.111390000000000000e+05,8.609620000000000000e+05,1.000000000000000000e+14,2.119200000000000000e+04,1.566240000000000000e+05,5.974110000000000000e+05,3.642790000000000000e+05,1.266903000000000000e+06,2.856423000000000000e+06,2.492627000000000000e+06,1.923729000000000000e+06,1.425857000000000000e+06,1.531949000000000000e+06,2.654488000000000000e+06,4.474279000000000000e+06,3.888738000000000000e+06,3.837952000000000000e+06,3.897203000000000000e+06,4.485026000000000000e+06,4.722172000000000000e+06,4.805283000000000000e+06,4.064337000000000000e+06
3.461670000000000000e+05,6.011380000000000000e+05,9.894510000000000000e+05,2.055403000000000000e+06,5.985430000000000000e+05,7.095070000000000000e+05,1.815028000000000000e+06,7.906650000000000000e+05,8.167790000000000000e+05,8.606320000000000000e+05,2.147700000000000000e+04,1.000000000000000000e+14,1.622640000000000000e+05,5.970810000000000000e+05,3.699190000000000000e+05,1.270448000000000000e+06,2.865928000000000000e+06,2.492297000000000000e+06,1.927274000000000000e+06,1.425527000000000000e+06,1.531619000000000000e+06,2.658033000000000000e+06,4.483784000000000000e+06,3.888408000000000000e+06,3.841294000000000000e+06,3.900545000000000000e+06,4.494531000000000000e+06,4.731677000000000000e+06,4.808828000000000000e+06,4.073842000000000000e+06
4.940090000000000000e+05,6.095460000000000000e+05,9.390470000000000000e+05,1.913758000000000000e+06,7.277100000000000000e+05,7.502720000000000000e+05,1.674827000000000000e+06,8.314300000000000000e+05,6.707470000000000000e+05,7.598360000000000000e+05,1.538490000000000000e+05,1.514550000000000000e+05,1.000000000000000000e+14,4.900680000000000000e+05,2.238870000000000000e+05,1.220044000000000000e+06,2.781260000000000000e+06,2.361078000000000000e+06,1.883087000000000000e+06,1.294308000000000000e+06,1.424606000000000000e+06,2.607941000000000000e+06,4.351067000000000000e+06,3.787614000000000000e+06,3.822469000000000000e+06,3.850344000000000000e+06,4.368031000000000000e+06,4.681958000000000000e+06,4.758476000000000000e+06,3.992957000000000000e+06
9.212810000000000000e+05,3.454830000000000000e+05,4.596190000000000000e+05,1.890591000000000000e+06,9.714620000000000000e+05,8.796900000000000000e+05,1.650216000000000000e+06,5.103200000000000000e+05,8.086400000000000000e+05,2.975930000000000000e+05,5.921720000000000000e+05,5.977600000000000000e+05,4.896020000000000000e+05,1.000000000000000000e+14,3.966350000000000000e+05,7.406160000000000000e+05,2.336096000000000000e+06,1.968462000000000000e+06,1.397442000000000000e+06,9.056510000000000000e+05,9.685800000000000000e+05,2.128201000000000000e+06,3.895041000000000000e+06,3.325369000000000000e+06,3.311462000000000000e+06,3.370713000000000000e+06,3.905788000000000000e+06,4.201845000000000000e+06,4.278996000000000000e+06,3.544010000000000000e+06
7.050170000000000000e+05,6.097170000000000000e+05,8.360800000000000000e+05,1.691481000000000000e+06,9.387180000000000000e+05,9.032310000000000000e+05,1.451106000000000000e+06,7.677800000000000000e+05,4.470260000000000000e+05,6.388190000000000000e+05,3.648570000000000000e+05,3.624630000000000000e+05,2.242330000000000000e+05,3.871010000000000000e+05,1.000000000000000000e+14,1.118777000000000000e+06,2.668108000000000000e+06,2.137855000000000000e+06,1.775603000000000000e+06,1.071492000000000000e+06,1.311506000000000000e+06,2.506362000000000000e+06,4.284033000000000000e+06,3.714360000000000000e+06,3.689826000000000000e+06,3.747377000000000000e+06,4.294780000000000000e+06,4.585800000000000000e+06,4.657157000000000000e+06,3.884966000000000000e+06
1.581342000000000000e+06,8.565300000000000000e+05,4.528070000000000000e+05,2.216422000000000000e+06,1.364017000000000000e+06,1.272245000000000000e+06,1.883759000000000000e+06,8.364420000000000000e+05,1.302317000000000000e+06,5.725560000000000000e+05,1.267114000000000000e+06,1.281615000000000000e+06,1.219626000000000000e+06,7.406660000000000000e+05,1.119506000000000000e+06,1.000000000000000000e+14,1.615116000000000000e+06,1.489729000000000000e+06,6.580100000000000000e+05,7.576350000000000000e+05,4.770930000000000000e+05,1.388788000000000000e+06,3.233950000000000000e+06,2.833882000000000000e+06,2.581127000000000000e+06,2.631503000000000000e+06,3.244697000000000000e+06,3.480865000000000000e+06,3.506024000000000000e+06,2.824008000000000000e+06
3.172111000000000000e+06,2.448023000000000000e+06,2.042322000000000000e+06,3.320517000000000000e+06,2.953532000000000000e+06,2.861036000000000000e+06,2.987854000000000000e+06,2.425957000000000000e+06,2.689822000000000000e+06,2.026354000000000000e+06,2.859057000000000000e+06,2.873558000000000000e+06,2.779042000000000000e+06,2.322235000000000000e+06,2.673101000000000000e+06,1.615504000000000000e+06,1.000000000000000000e+14,1.284020000000000000e+06,1.470557000000000000e+06,1.861730000000000000e+06,1.367139000000000000e+06,1.765753000000000000e+06,1.626057000000000000e+06,1.316132000000000000e+06,1.751268000000000000e+06,2.041214000000000000e+06,1.636804000000000000e+06,2.049846000000000000e+06,2.336544000000000000e+06,1.216115000000000000e+06
2.835345000000000000e+06,2.196914000000000000e+06,1.908370000000000000e+06,2.113484000000000000e+06,2.822893000000000000e+06,2.731121000000000000e+06,1.780821000000000000e+06,2.277435000000000000e+06,1.908702000000000000e+06,1.672995000000000000e+06,2.495174000000000000e+06,2.492697000000000000e+06,2.362461000000000000e+06,1.965132000000000000e+06,2.138516000000000000e+06,1.556578000000000000e+06,1.278515000000000000e+06,1.000000000000000000e+14,1.594631000000000000e+06,1.068992000000000000e+06,1.015759000000000000e+06,2.083559000000000000e+06,2.283717000000000000e+06,1.728008000000000000e+06,3.026968000000000000e+06,3.142102000000000000e+06,2.310979000000000000e+06,2.720108000000000000e+06,3.566101000000000000e+06,1.958862000000000000e+06
2.236969000000000000e+06,1.512157000000000000e+06,1.115927000000000000e+06,2.879647000000000000e+06,2.027137000000000000e+06,1.658294000000000000e+06,2.546984000000000000e+06,1.499562000000000000e+06,1.960715000000000000e+06,1.230074000000000000e+06,1.922741000000000000e+06,1.937242000000000000e+06,1.875451000000000000e+06,1.396293000000000000e+06,1.782483000000000000e+06,6.565420000000000000e+05,1.471809000000000000e+06,1.511690000000000000e+06,1.000000000000000000e+14,1.420860000000000000e+06,9.002150000000000000e+05,7.335980000000000000e+05,3.089665000000000000e+06,2.656648000000000000e+06,1.916859000000000000e+06,1.976110000000000000e+06,3.100412000000000000e+06,3.215553000000000000e+06,2.809392000000000000e+06,2.679723000000000000e+06
1.767047000000000000e+06,1.135671000000000000e+06,8.611820000000000000e+05,1.463813000000000000e+06,1.761239000000000000e+06,1.669467000000000000e+06,1.131150000000000000e+06,1.230247000000000000e+06,8.658840000000000000e+05,6.113410000000000000e+05,1.426876000000000000e+06,1.424399000000000000e+06,1.294163000000000000e+06,9.038890000000000000e+05,1.070113000000000000e+06,7.585490000000000000e+05,1.864454000000000000e+06,1.068658000000000000e+06,1.423230000000000000e+06,1.000000000000000000e+14,4.974970000000000000e+05,2.153989000000000000e+06,3.214836000000000000e+06,2.645163000000000000e+06,3.337250000000000000e+06,3.396501000000000000e+06,3.225583000000000000e+06,3.638624000000000000e+06,4.066207000000000000e+06,2.877378000000000000e+06
1.919531000000000000e+06,1.194719000000000000e+06,8.518310000000000000e+05,1.956866000000000000e+06,1.796177000000000000e+06,1.704405000000000000e+06,1.624203000000000000e+06,1.268602000000000000e+06,1.326171000000000000e+06,6.729060000000000000e+05,1.536229000000000000e+06,1.533752000000000000e+06,1.425396000000000000e+06,9.687870000000000000e+05,1.311107000000000000e+06,5.000390000000000000e+05,1.376759000000000000e+06,1.014927000000000000e+06,9.042860000000000000e+05,4.980790000000000000e+05,1.000000000000000000e+14,1.635586000000000000e+06,2.928752000000000000e+06,2.359080000000000000e+06,2.819050000000000000e+06,2.878301000000000000e+06,2.939499000000000000e+06,3.352540000000000000e+06,3.578512000000000000e+06,2.591294000000000000e+06
2.971961000000000000e+06,2.247149000000000000e+06,1.850919000000000000e+06,3.614639000000000000e+06,2.266214000000000000e+06,2.141430000000000000e+06,3.281976000000000000e+06,2.234554000000000000e+06,2.695707000000000000e+06,1.965066000000000000e+06,2.657733000000000000e+06,2.672234000000000000e+06,2.610443000000000000e+06,2.131285000000000000e+06,2.517475000000000000e+06,1.391534000000000000e+06,1.769296000000000000e+06,2.087225000000000000e+06,7.356720000000000000e+05,2.155852000000000000e+06,1.633646000000000000e+06,1.000000000000000000e+14,3.121567000000000000e+06,2.947549000000000000e+06,1.329219000000000000e+06,1.305715000000000000e+06,3.132314000000000000e+06,3.089052000000000000e+06,2.313669000000000000e+06,2.711625000000000000e+06
4.790870000000000000e+06,4.066058000000000000e+06,3.660357000000000000e+06,4.372771000000000000e+06,4.571567000000000000e+06,4.479795000000000000e+06,4.040108000000000000e+06,4.043992000000000000e+06,4.079750000000000000e+06,3.598180000000000000e+06,4.476642000000000000e+06,4.459026000000000000e+06,4.350868000000000000e+06,3.894061000000000000e+06,4.284084000000000000e+06,3.233539000000000000e+06,1.624776000000000000e+06,2.285494000000000000e+06,3.088142000000000000e+06,3.214560000000000000e+06,2.926915000000000000e+06,3.116422000000000000e+06,1.000000000000000000e+14,5.721080000000000000e+05,2.479110000000000000e+06,2.769056000000000000e+06,4.196000000000000000e+04,5.885800000000000000e+05,2.097329000000000000e+06,4.170440000000000000e+05
4.275828000000000000e+06,3.551016000000000000e+06,3.208128000000000000e+06,3.817271000000000000e+06,4.104767000000000000e+06,4.012995000000000000e+06,3.484608000000000000e+06,3.624899000000000000e+06,3.510773000000000000e+06,3.029203000000000000e+06,3.892526000000000000e+06,3.890049000000000000e+06,3.781891000000000000e+06,3.325084000000000000e+06,3.715107000000000000e+06,2.834379000000000000e+06,1.315844000000000000e+06,1.729994000000000000e+06,2.660018000000000000e+06,2.645583000000000000e+06,2.357938000000000000e+06,3.092724000000000000e+06,5.702350000000000000e+05,1.000000000000000000e+14,2.442649000000000000e+06,2.732595000000000000e+06,5.974980000000000000e+05,1.142827000000000000e+06,2.473076000000000000e+06,4.429220000000000000e+05
4.150717000000000000e+06,3.425905000000000000e+06,3.029675000000000000e+06,4.793395000000000000e+06,3.535408000000000000e+06,3.339830000000000000e+06,4.460732000000000000e+06,3.413310000000000000e+06,3.874463000000000000e+06,3.143822000000000000e+06,3.836489000000000000e+06,3.850990000000000000e+06,3.789199000000000000e+06,3.310041000000000000e+06,3.696231000000000000e+06,2.570290000000000000e+06,1.752488000000000000e+06,3.031475000000000000e+06,1.914428000000000000e+06,3.334608000000000000e+06,2.812402000000000000e+06,1.326588000000000000e+06,2.478431000000000000e+06,2.436978000000000000e+06,1.000000000000000000e+14,2.988840000000000000e+05,2.489178000000000000e+06,2.147663000000000000e+06,9.720670000000000000e+05,2.068489000000000000e+06
4.212406000000000000e+06,3.487594000000000000e+06,3.091364000000000000e+06,4.855084000000000000e+06,3.579559000000000000e+06,3.393708000000000000e+06,4.522421000000000000e+06,3.474999000000000000e+06,3.936152000000000000e+06,3.205511000000000000e+06,3.898178000000000000e+06,3.912679000000000000e+06,3.850888000000000000e+06,3.371730000000000000e+06,3.757920000000000000e+06,2.631979000000000000e+06,2.043339000000000000e+06,3.144824000000000000e+06,1.976117000000000000e+06,3.396297000000000000e+06,2.874091000000000000e+06,1.304456000000000000e+06,2.769282000000000000e+06,2.727829000000000000e+06,2.989130000000000000e+05,1.000000000000000000e+14,2.780029000000000000e+06,2.438514000000000000e+06,1.159844000000000000e+06,2.359340000000000000e+06
4.801051000000000000e+06,4.076239000000000000e+06,3.670538000000000000e+06,4.398997000000000000e+06,4.581748000000000000e+06,4.489976000000000000e+06,4.066334000000000000e+06,4.054173000000000000e+06,4.089931000000000000e+06,3.608361000000000000e+06,4.486823000000000000e+06,4.469207000000000000e+06,4.361049000000000000e+06,3.904242000000000000e+06,4.294265000000000000e+06,3.243720000000000000e+06,1.634957000000000000e+06,2.311720000000000000e+06,3.098323000000000000e+06,3.224741000000000000e+06,2.937096000000000000e+06,3.126603000000000000e+06,4.222400000000000000e+04,5.983340000000000000e+05,2.489291000000000000e+06,2.779237000000000000e+06,1.000000000000000000e+14,5.469370000000000000e+05,2.055686000000000000e+06,4.272250000000000000e+05
5.040547000000000000e+06,4.315735000000000000e+06,3.910034000000000000e+06,4.829374000000000000e+06,4.821244000000000000e+06,4.729472000000000000e+06,4.496711000000000000e+06,4.293669000000000000e+06,4.503929000000000000e+06,3.996373000000000000e+06,4.726319000000000000e+06,4.740820000000000000e+06,4.679029000000000000e+06,4.199871000000000000e+06,4.578711000000000000e+06,3.483216000000000000e+06,2.048955000000000000e+06,2.721430000000000000e+06,3.215769000000000000e+06,3.638739000000000000e+06,3.351094000000000000e+06,3.111377000000000000e+06,5.880850000000000000e+05,1.182428000000000000e+06,2.147434000000000000e+06,2.437380000000000000e+06,5.488180000000000000e+05,1.000000000000000000e+14,1.580422000000000000e+06,8.412230000000000000e+05
5.119654000000000000e+06,4.360566000000000000e+06,3.998612000000000000e+06,5.563938000000000000e+06,4.909822000000000000e+06,4.362955000000000000e+06,5.231275000000000000e+06,4.382247000000000000e+06,4.803279000000000000e+06,4.072638000000000000e+06,4.771150000000000000e+06,4.785651000000000000e+06,4.723860000000000000e+06,4.244702000000000000e+06,4.630892000000000000e+06,3.504951000000000000e+06,2.324640000000000000e+06,3.603627000000000000e+06,2.809495000000000000e+06,4.105151000000000000e+06,3.610560000000000000e+06,2.293306000000000000e+06,2.097075000000000000e+06,2.468229000000000000e+06,9.702140000000000000e+05,1.160542000000000000e+06,2.057808000000000000e+06,1.580044000000000000e+06,1.000000000000000000e+14,2.026058000000000000e+06
4.387828000000000000e+06,3.663016000000000000e+06,3.257315000000000000e+06,4.066878000000000000e+06,4.168525000000000000e+06,4.076753000000000000e+06,3.734215000000000000e+06,3.640950000000000000e+06,3.741433000000000000e+06,3.245175000000000000e+06,4.073600000000000000e+06,4.081181000000000000e+06,3.997863000000000000e+06,3.541056000000000000e+06,3.883376000000000000e+06,2.830497000000000000e+06,1.221734000000000000e+06,1.958934000000000000e+06,2.685100000000000000e+06,2.876243000000000000e+06,2.585960000000000000e+06,2.713380000000000000e+06,4.172030000000000000e+05,4.533340000000000000e+05,2.069148000000000000e+06,2.359094000000000000e+06,4.279500000000000000e+05,8.409910000000000000e+05,2.047053000000000000e+06,1.000000000000000000e+14
